hub,target,oxygen,r,p,q,kept
PRPA5,RPA4663,Aerobic,0.04813739509690232,0.7680209194669898,0.857261478368214,False
PRPA5,RPA4667,Aerobic,0.17814608998553444,0.2714221078515744,0.43045808265441204,False
PRPA5,RPA4668,Aerobic,0.15595850867982608,0.3365582257170433,0.49971701765446486,False
PRPA5,RPA4669,Aerobic,0.10111738053976493,0.534706387828303,0.6831100747939478,False
PRPA5,RPA4673,Aerobic,0.15611002419858572,0.3360831624117674,0.49923858768685286,False
PRPA5,RPA4677,Aerobic,0.43043262665859283,0.0055643809065018405,0.023835116684755617,False
PRPA5,RPA4679,Aerobic,0.3350117497185236,0.034591942116847275,0.0966052162330687,False
PRPA5,RPA4685,Aerobic,-0.21430804853711896,0.1842070213829,0.3276002977921033,False
PRPA5,RPA4688,Aerobic,0.17484706309351042,0.28054160532599903,0.4402855268440921,False
PRPA5,RPA4691,Aerobic,0.405937574462013,0.009351454603928102,0.03561324676765978,False
PRPA5,RPA4692,Aerobic,0.05338063483668454,0.743564592337006,0.8409262268221911,False
PRPA5,RPA4693,Aerobic,-0.3157328746907443,0.0471844411174921,0.12177700344669198,False
PRPA5,RPA4694,Aerobic,-0.21684870471462703,0.1789358250042351,0.32092939358113476,False
PRPA5,RPA4696,Aerobic,0.322929069268009,0.042109853112678564,0.11176441524195439,False
PRPA5,RPA4697,Aerobic,0.09838486495187683,0.5458585851900467,0.6918235957655502,False
PRPA5,RPA4699,Aerobic,0.28374914354759073,0.07600503249334675,0.1731363932827225,False
PRPA5,RPA4700,Aerobic,0.1942047360870639,0.22983513370111544,0.38272673957488884,False
PRPA5,RPA4701,Aerobic,0.23840054832752527,0.13849453712790133,0.2669097329436202,False
PRPA5,RPA4702,Aerobic,0.11368601383747662,0.48487504491458233,0.639947872928539,False
PRPA5,RPA4703,Aerobic,0.3470652603636736,0.028225692454434636,0.08288570317406993,False
PRPA5,RPA4705,Aerobic,-0.02747811590256008,0.8663411923868839,0.92136763183062,False
PRPA5,RPA4708,Aerobic,0.2786565245256877,0.08165424391707235,0.18245824188039803,False
PRPA5,RPA4709,Aerobic,0.18118666854826648,0.26319159511806045,0.421450697207282,False
PRPA5,RPA4717,Aerobic,-0.21381346379346092,0.18524585245833103,0.3289004975807729,False
PRPA5,RPA4719,Aerobic,-0.2223023525022494,0.16798645268474385,0.30670294097548095,False
PRPA5,RPA4722,Aerobic,0.14578161003702733,0.3694119117422685,0.5324606854125742,False
PRPA5,RPA4724,Aerobic,-0.014977526018446909,0.9269145702840741,0.9585110856437279,False
PRPA5,RPA4728,Aerobic,-0.07034679414352314,0.6662218149172727,0.7851248768578665,False
PRPA5,RPA4729,Aerobic,-0.0956607025435265,0.5570857112164045,0.7008258187371431,False
PRPA5,RPA4730,Aerobic,0.1913616247117841,0.23686102346426297,0.3910577126475292,False
PRPA5,RPA4731,Aerobic,0.023538028578320463,0.8853687421439629,0.9331349908063697,False
PRPA5,RPA4733,Aerobic,-0.2642039789606706,0.09947457038364314,0.21044903083469624,False
