protein,module,kME,abs_kME,r_mu,abs_r_mu,r_mu_p,in_GR_module,r_mu_q,hub_class
RPA0119,16,0.8036363870476853,0.8036363870476853,-0.3845762046457144,0.3845762046457144,0.00042813911257663125,False,0.0011558774564408875,Other
RPA0122,3,-0.7323834473051556,0.7323834473051556,-0.22753517628674924,0.22753517628674924,0.04237538039245508,True,0.06836757722744491,Other
RPA0136,1,-0.659016789873386,0.659016789873386,0.3307294104148421,0.3307294104148421,0.0027320237322945003,True,0.005933763825579985,Other
RPA0139,15,0.7970039247028698,0.7970039247028698,0.06504465884325353,0.06504465884325353,0.5664900824245844,False,0.6306787068719744,Other
RPA0144,3,-0.4952844536249125,0.4952844536249125,-0.20461470356387418,0.20461470356387418,0.06866150788966077,True,0.10520166679133668,Other
RPA0147,1,-0.6787769354692172,0.6787769354692172,0.41916589827822764,0.41916589827822764,0.00010885967944673105,True,0.00033861377677149004,Other
RPA0157,7,-0.7719641992929749,0.7719641992929749,-0.7920329131834314,0.7920329131834314,2.1620795790734845e-18,True,4.461090864821623e-16,Other
RPA0158,5,0.7423007069086871,0.7423007069086871,0.08986944776622605,0.08986944776622605,0.42791072710398204,False,0.5032490311792873,Other
RPA0159,13,-0.9274595761325695,0.9274595761325695,0.6087117904144341,0.6087117904144341,2.0956835006559346e-09,True,1.760943104397317e-08,Other
RPA0162,14,0.8524481033202576,0.8524481033202576,-0.2811984753771133,0.2811984753771133,0.011512736551113038,False,0.02144348222208316,Other
RPA0164,13,-0.6548151964664356,0.6548151964664356,0.3255686018844963,0.3255686018844963,0.003209981689187167,True,0.0068047214575577275,Other
RPA0168,1,-0.6118000507494739,0.6118000507494739,0.19069525426201211,0.19069525426201211,0.09019445302431206,True,0.13105719817382433,Other
RPA0169,11,0.8547260156435933,0.8547260156435933,-0.033267187949090615,0.033267187949090615,0.769561244851169,False,0.8083004704121158,Other
RPA0170,11,0.7004304058382946,0.7004304058382946,0.45556445150073177,0.45556445150073177,2.1744489076117764e-05,False,7.917552198892292e-05,Other
RPA0171,2,-0.6071460107123133,0.6071460107123133,0.6276164155058899,0.6276164155058899,4.655572733633138e-10,True,4.802999203531521e-09,Other
RPA0173,6,-0.7309564779944211,0.7309564779944211,0.029226058626010874,0.029226058626010874,0.7969111950802386,False,0.8307793666570803,Other
RPA0174,4,0.4530299414268168,0.4530299414268168,0.1065896451771449,0.1065896451771449,0.3466809644518283,False,0.421452783942771,Other
RPA0175,2,-0.845956665323996,0.845956665323996,0.6006915243265312,0.6006915243265312,3.852420864246911e-09,True,3.083597217632118e-08,Other
RPA0176,4,0.8393278828748767,0.8393278828748767,-0.16060035136023365,0.16060035136023365,0.15470674622293137,False,0.20848361954715788,Other
RPA0178,6,-0.961676165972956,0.961676165972956,0.1928855434130468,0.1928855434130468,0.08649091230066473,False,0.12646742058451527,Other
RPA0179,14,0.7302379969905963,0.7302379969905963,-0.2582213164986994,0.2582213164986994,0.020743450135043695,False,0.03610176841684737,Other
RPA0180,3,-0.5321494557428548,0.5321494557428548,-0.227164986442015,0.227164986442015,0.04272145270470796,True,0.06868721876419279,Other
RPA0185,3,-0.9371387521606945,0.9371387521606945,-0.654584760588012,0.654584760588012,4.52643676724511e-11,True,5.919431744207161e-10,Other
RPA0186,2,-0.4521428348398103,0.4521428348398103,0.2959145281285266,0.2959145281285266,0.007697606035358637,True,0.014905583323942637,Other
RPA0188,4,0.7674071500849464,0.7674071500849464,0.28457225207288583,0.28457225207288583,0.01051662295332942,False,0.019746581217727738,Other
RPA0189,6,-0.8650760300135805,0.8650760300135805,0.19346716481782292,0.19346716481782292,0.0855279696160029,False,0.1252566558177582,Other
RPA0190,5,0.8715349782428418,0.8715349782428418,-0.2241300689239013,0.2241300689239013,0.045647926958063974,False,0.07276240374345476,Other
RPA0191,14,0.846457682695689,0.846457682695689,-0.14295541352734792,0.14295541352734792,0.20586524341085427,False,0.2680867861247941,Other
RPA0192,16,0.8761493187383449,0.8761493187383449,-0.5866141079310789,0.5866141079310789,1.0779367418698954e-08,False,7.911970472934371e-08,Other
RPA0193,1,-0.400407217773184,0.400407217773184,0.4238568829284203,0.4238568829284203,8.935554168525927e-05,True,0.00028461962420158913,Other
RPA0196,4,0.18841037567725946,0.18841037567725946,-0.07618891765782307,0.07618891765782307,0.5017704884916923,False,0.5741144775903096,Other
RPA0198,5,0.7283820515177872,0.7283820515177872,-0.16603953390479187,0.16603953390479187,0.1410295060183357,False,0.19313554032157035,Other
RPA0199,13,-0.6759820807340615,0.6759820807340615,0.0816715767221329,0.0816715767221329,0.47140165170027326,True,0.5457561516255658,Other
RPA0202,6,-0.8791847408283502,0.8791847408283502,0.08778417393420647,0.08778417393420647,0.4387506479303531,False,0.5140472849814613,Other
RPA0206,14,0.7900014673236389,0.7900014673236389,-0.07879541441733043,0.07879541441733043,0.4872076369639868,False,0.5605604596295684,Other
RPA0207,20,0.6068272633272007,0.6068272633272007,-0.3489107514068368,0.3489107514068368,0.0015141846110996722,False,0.003506035938668443,Other
RPA0209,14,0.6815047078840197,0.6815047078840197,-0.32658677178339146,0.32658677178339146,0.0031101605178606314,False,0.006630962206276915,Other
RPA0211,1,-0.7683069159440473,0.7683069159440473,0.33653355721396144,0.33653355721396144,0.0022714740536353977,True,0.005050779127169106,Other
RPA0215,2,-0.5874355897682766,0.5874355897682766,0.36722600802416244,0.36722600802416244,0.000805893830456274,True,0.0020333489716811153,Other
RPA0216,4,0.6877227379878323,0.6877227379878323,0.09898535117333013,0.09898535117333013,0.38235474865280045,False,0.4569065432742924,Other
RPA0217,1,-0.6690281194557706,0.6690281194557706,0.22987667969837622,0.22987667969837622,0.04023989427236058,True,0.06537662612753595,Other
RPA0218,5,0.52946841187144,0.52946841187144,-0.11861872531485645,0.11861872531485645,0.2946545040454729,False,0.36698418109486464,Other
RPA0221,1,-0.7902257236056225,0.7902257236056225,0.42555711525723317,0.42555711525723317,8.312487568368987e-05,True,0.00026614292093898634,Other
RPA0222,8,0.3803288821208417,0.3803288821208417,0.02520353220556562,0.02520353220556562,0.8243803787807157,False,0.8523799350756064,Other
RPA0224,7,-0.6329018207196434,0.6329018207196434,-0.292877493409359,0.292877493409359,0.008378375651767557,True,0.01612294672055166,Other
RPA0225,17,-0.7864522218408789,0.7864522218408789,-0.055612579733945004,0.055612579733945004,0.6241587132784312,False,0.6810004292350451,Other
RPA0227,14,0.9249013193719434,0.9249013193719434,-0.17323670881504913,0.17323670881504913,0.12435842371398004,False,0.172596108248775,Other
RPA0228,8,0.5771339439602539,0.5771339439602539,-0.0698309615781704,0.0698309615781704,0.5382185539137204,False,0.607212548370461,Other
RPA0230,12,0.4514389729217972,0.4514389729217972,-0.14442499565850198,0.14442499565850198,0.20119343627867844,False,0.2628782072942938,Other
RPA0232,16,0.865309355993699,0.865309355993699,-0.5240088227115041,0.5240088227115041,6.091048521134187e-07,False,3.1332623556083616e-06,Other
RPA0233,16,0.9096232369776382,0.9096232369776382,-0.3778786134794495,0.3778786134794495,0.0005488113517966547,False,0.0014476458526795281,Other
RPA0234,15,0.6073310831311556,0.6073310831311556,-0.09010444246018456,0.09010444246018456,0.4266988114876488,False,0.5021417572449708,Other
RPA0235,2,-0.8012685980515715,0.8012685980515715,0.5427465340761596,0.5427465340761596,1.983118805230412e-07,True,1.1227596406441692e-06,Other
RPA0236,2,-0.9234667980069406,0.9234667980069406,0.7857381465036125,0.7857381465036125,6.076624733674495e-18,True,9.40357677536128e-16,Other
RPA0240,18,0.8783235829792153,0.8783235829792153,-0.09731069855950356,0.09731069855950356,0.39049752680115657,False,0.4648422482498383,Other
RPA0241,5,0.6464596716242225,0.6464596716242225,-0.00563954175071759,0.00563954175071759,0.9604028146957738,False,0.9682236845222866,Other
RPA0242,4,0.43894365119384815,0.43894365119384815,0.2169835001076881,0.2169835001076881,0.05319732533901185,False,0.08343533205620354,Other
RPA0243,8,0.37617123815293846,0.37617123815293846,0.19793582342355076,0.19793582342355076,0.0784101088743025,False,0.11671678347606977,Other
RPA0244,2,-0.41087631567771454,0.41087631567771454,0.4558123720752396,0.4558123720752396,2.1493463392048826e-05,True,7.84152485639188e-05,Other
RPA0245,11,0.7670132102906007,0.7670132102906007,0.28900755497941955,0.28900755497941955,0.00932197610335538,False,0.0177730078274445,Other
RPA0248,2,-0.46017994889259217,0.46017994889259217,0.4605123510878388,0.4605123510878388,1.7217238377290537e-05,True,6.35634426771939e-05,Other
RPA0249,19,0.8430660082818319,0.8430660082818319,0.07111443055327858,0.07111443055327858,0.5307572675501192,False,0.5998881593673593,Other
RPA0250,6,-0.6216518797573536,0.6216518797573536,-0.1645713922350107,0.1645713922350107,0.14462804423268721,False,0.19690196344582123,Other
RPA0253,12,0.7911521901327123,0.7911521901327123,-0.34321594713604153,0.34321594713604153,0.001828509149769153,False,0.0041561095362562025,Other
RPA0254,11,0.6620036948846023,0.6620036948846023,0.26155383194304777,0.26155383194304777,0.019101501491100143,False,0.033622263762059686,Other
RPA0256,7,-0.9351043168016577,0.9351043168016577,-0.7217192969053536,0.7217192969053536,4.2524921691971376e-14,True,1.270231741115982e-12,Other
RPA0257,22,-0.8666040466751592,0.8666040466751592,-0.3142681975043752,0.3142681975043752,0.004525965793289413,False,0.009286981743799381,Other
RPA0258,6,-0.8431898428870339,0.8431898428870339,-0.13048242231791074,0.13048242231791074,0.24864684837408205,False,0.31778196657306973,Other
RPA0259,3,-0.9388018287627139,0.9388018287627139,-0.6511588468104769,0.6511588468104769,6.16549106386672e-11,True,7.733123529790123e-10,Other
RPA0262,3,-0.5646310150537754,0.5646310150537754,-0.3865793538166545,0.3865793538166545,0.0003970861314678391,True,0.0010812154635421955,Other
RPA0263,12,0.894794169570541,0.894794169570541,-0.4125370437388337,0.4125370437388337,0.00014318763799613305,False,0.00043376744495729046,Other
RPA0267,11,0.7863509821553305,0.7863509821553305,0.5563403754992496,0.5563403754992496,8.410147826955903e-08,False,5.188586217494057e-07,Other
RPA0268,9,0.5676634006072903,0.5676634006072903,-0.6662378687076133,0.6662378687076133,1.5349690399865883e-11,True,2.2987399252057217e-10,Other
RPA0269,19,0.6789980898841188,0.6789980898841188,0.004901963998249034,0.004901963998249034,0.9655782158059768,False,0.9718583993234141,Other
RPA0271,1,-0.7484009035858967,0.7484009035858967,0.390993489946012,0.390993489946012,0.0003358078245855328,True,0.0009285505930121493,Other
RPA0272,16,0.43768059761923866,0.43768059761923866,-0.13004456961498,0.13004456961498,0.25025188421559014,False,0.3196133074197736,Other
RPA0274,1,-0.486358780627307,0.486358780627307,0.3255729271674444,0.3255729271674444,0.0032095516544370273,True,0.0068047214575577275,Other
RPA0280,7,-0.5530883697283211,0.5530883697283211,-0.5060779740069452,0.5060779740069452,1.6766461771290684e-06,True,7.736087122874758e-06,Other
RPA0282,15,0.60708620240222,0.60708620240222,0.005865299787457562,0.005865299787457562,0.9588190433695234,False,0.9682038953437765,Other
RPA0283,5,0.6734329959962531,0.6734329959962531,-0.21293941703175337,0.21293941703175337,0.05790394065046908,False,0.0902834742131999,Other
RPA0287,6,-0.5430182480420489,0.5430182480420489,-0.059313568147531276,0.059313568147531276,0.6012334090141631,False,0.6610363768734759,Other
RPA0288,9,0.8521277691946284,0.8521277691946284,-0.5801288516661254,0.5801288516661254,1.703663539471382e-08,True,1.202928970645763e-07,Other
RPA0291,2,-0.9242842612670227,0.9242842612670227,0.7161210893625872,0.7161210893625872,8.204640091617598e-14,True,2.1765738071619826e-12,Other
RPA0292,9,0.6887449554534726,0.6887449554534726,-0.5737681075968082,0.5737681075968082,2.6436100058515334e-08,True,1.7786897756761947e-07,Other
RPA0293,16,0.6937429960518986,0.6937429960518986,-0.26979652501476437,0.26979652501476437,0.015511235080508164,False,0.028101818092198694,Other
RPA0295,11,0.7157355105453969,0.7157355105453969,-0.16418056227070468,0.16418056227070468,0.14559752978878143,False,0.19807663942693562,Other
RPA0296,14,0.8971103708629231,0.8971103708629231,-0.27306488895654013,0.27306488895654013,0.01425804033420093,False,0.026034592822626476,Other
RPA0298,2,-0.4805878853559865,0.4805878853559865,0.45983011975439325,0.45983011975439325,1.7784280391074035e-05,True,6.526760609925787e-05,Other
RPA0300,10,-0.19841107293971777,0.19841107293971777,0.09558878072933356,0.09558878072933356,0.3989769493195699,False,0.4734186548795152,Other
RPA0302,4,0.2568931318209984,0.2568931318209984,-0.20194736382625575,0.20194736382625575,0.07243063470049528,False,0.10961995814084738,Other
RPA0306,9,0.6236016193768024,0.6236016193768024,-0.4375055657178586,0.4375055657178586,4.9472043577361395e-05,True,0.0001631786588333217,Other
RPA0308,12,0.7293635619385607,0.7293635619385607,-0.4456851130149492,0.4456851130149492,3.4288674586531886e-05,False,0.00011769698467133035,Other
RPA0309,2,-0.7190908013462811,0.7190908013462811,0.5481126513137047,0.5481126513137047,1.4198982624026997e-07,True,8.291591777020169e-07,Other
RPA0311,2,-0.7735442727434757,0.7735442727434757,0.47230799822211134,0.47230799822211134,9.723772924771683e-06,True,3.801483436063371e-05,Other
RPA0312,16,0.8418345415626762,0.8418345415626762,-0.16235348815624673,0.16235348815624673,0.15019454466513196,False,0.2034475925777926,Other
RPA0313,4,0.8561550573529129,0.8561550573529129,0.12525225460106895,0.12525225460106895,0.2682832341947055,False,0.3386825057101075,Other
RPA0314,2,-0.8941533113426494,0.8941533113426494,0.7059370376649787,0.7059370376649787,2.607100004620028e-13,True,5.695746715975755e-12,Other
RPA0322,12,0.5537084153935422,0.5537084153935422,-0.2486891108026809,0.2486891108026809,0.026121086729116113,False,0.044217737516835574,Other
RPA0325,9,0.5430625091856757,0.5430625091856757,-0.5246077503925318,0.5246077503925318,5.882538325112124e-07,True,3.0344093527036707e-06,Other
RPA0326,9,0.587005796661779,0.587005796661779,-0.350183860602783,0.350183860602783,0.0014509681446440057,True,0.0033722751496920132,Other
RPA0327,17,-0.739368021586309,0.739368021586309,-0.08675958481599601,0.08675958481599601,0.4441329596259929,False,0.5193670692855598,Other
RPA0328,13,-0.8970004730444288,0.8970004730444288,0.5971023976441927,0.5971023976441927,5.031664220681644e-09,True,3.9425318387366305e-08,Other
RPA0329,5,0.6657051746930072,0.6657051746930072,-0.10266118367400812,0.10266118367400812,0.3648430712091308,False,0.4385201185989358,Other
RPA0330,1,-0.35582414613904545,0.35582414613904545,0.4681743038219081,0.4681743038219081,1.1907887554460868e-05,True,4.5593705543574914e-05,Other
RPA0331,1,-0.7819809529572946,0.7819809529572946,0.5092756190621321,0.5092756190621321,1.4055530515164675e-06,True,6.576682649395948e-06,Other
RPA0332,4,0.7608699811086366,0.7608699811086366,0.02888850880023297,0.02888850880023297,0.7992073078744648,False,0.8323768764570281,Other
RPA0333,14,0.7664086529366252,0.7664086529366252,-0.404125322509869,0.404125322509869,0.00020111222247063546,False,0.0005835396830124532,Other
RPA0334,4,0.773829867113335,0.773829867113335,0.05754785856041364,0.05754785856041364,0.6121244841169808,False,0.6704810709173333,Other
RPA0336,5,0.8210944725381528,0.8210944725381528,-0.18236458792599686,0.18236458792599686,0.10543535069023534,False,0.1503789909614186,Other
RPA0337,5,0.6744914451204395,0.6744914451204395,-0.23995255127456153,0.23995255127456153,0.03204490430190802,False,0.05332203162064802,Other
RPA0338,2,-0.8325730895460529,0.8325730895460529,0.7007919784435823,0.7007919784435823,4.589931923270327e-13,True,9.366487452212085e-12,Other
RPA0339,5,0.8596711351066761,0.8596711351066761,-0.20355287733650618,0.20355287733650618,0.07014254767722981,False,0.10702934349763005,Other
RPA0340,4,0.4290919007452223,0.4290919007452223,-0.23935925621952603,0.23935925621952603,0.0324851534745026,False,0.053957898034124624,Other
RPA0351,7,-0.6341974161142148,0.6341974161142148,-0.3978120424885269,0.3978120424885269,0.0002580070616764352,True,0.0007325980329252909,Other
RPA0352,21,0.4555135323014067,0.4555135323014067,-0.11439909420668795,0.11439909420668795,0.3122871028234928,False,0.3850711487006814,Other
RPA0354,12,0.4883595746829873,0.4883595746829873,-0.44322047495967165,0.44322047495967165,3.833119281599396e-05,False,0.00012871794766600503,Other
RPA0355,1,-0.41246076353249694,0.41246076353249694,0.20835772586148266,0.20835772586148266,0.06364058026559358,True,0.09848379796100606,Other
RPA0356,12,0.7989966362584735,0.7989966362584735,-0.3555458744445746,0.3555458744445746,0.0012100716682125119,False,0.0028994878553169475,Other
RPA0358,9,0.7703408725440457,0.7703408725440457,-0.6241369960872019,0.6241369960872019,6.187604922773204e-10,True,6.047569653468337e-09,Other
RPA0359,16,0.7141840314162539,0.7141840314162539,-0.5266805403325975,0.5266805403325975,5.211791456702607e-07,False,2.718622678397961e-06,Other
RPA0360,7,-0.45368422336702957,0.45368422336702957,-0.3338151312108465,0.3338151312108465,0.0024777018444628327,True,0.005445029514876218,Other
RPA0367,14,0.39705192706006986,0.39705192706006986,-0.3204956933034166,0.3204956933034166,0.0037512522007160922,False,0.007835855271912016,Other
RPA0371,12,0.6009316737978488,0.6009316737978488,-0.3599664323676991,0.3599664323676991,0.0010393839936292779,False,0.0025530900478433452,Other
RPA0373,10,-0.6556934009928546,0.6556934009928546,0.011582853839858279,0.011582853839858279,0.9187780441817576,False,0.9343761380315025,Other
RPA0375,15,0.666593135776458,0.666593135776458,0.10823607408334951,0.10823607408334951,0.3392400717321993,False,0.4142466353917863,Other
RPA0377,11,0.2746046702501184,0.2746046702501184,0.07467328694794859,0.07467328694794859,0.5103412249420456,False,0.5821275520377018,Other
RPA0379,7,-0.9496836984752257,0.9496836984752257,-0.6532831345237149,0.6532831345237149,5.0927213326739294e-11,True,6.567488551927422e-10,WGCNA Hub only
RPA0381,17,-0.8774243686457258,0.8774243686457258,-0.438761053468744,0.438761053468744,4.6793585885850005e-05,False,0.00015461866368331577,Other
RPA0382,3,-0.7215086137200106,0.7215086137200106,-0.5140802840413772,0.5140802840413772,1.0746987172291605e-06,True,5.2380984721641756e-06,Other
RPA0387,12,0.7866353679613042,0.7866353679613042,-0.339772347010587,0.339772347010587,0.002045984496654702,False,0.004616516658915895,Other
RPA0389,18,0.5677245214359218,0.5677245214359218,-0.1425028883546326,0.1425028883546326,0.20731926247613267,False,0.269791079480153,Other
RPA0392,6,-0.8880984184405563,0.8880984184405563,0.14339244716137112,0.14339244716137112,0.20446791070759396,False,0.2664539720589488,Other
RPA0395,2,-0.7733506826384173,0.7733506826384173,0.6761220909233634,0.6761220909233634,5.902537104085183e-12,True,9.61492228270718e-11,Other
RPA0397,7,-0.35182027054075726,0.35182027054075726,-0.1617131724888103,0.1617131724888103,0.15183103207616594,True,0.20535340609281877,Other
RPA0402,9,0.6517228587531523,0.6517228587531523,-0.6265204880363446,0.6265204880363446,5.0939349311293e-10,True,5.113209279517357e-09,Other
RPA0404,1,-0.5886263432513033,0.5886263432513033,0.33776817860382685,0.33776817860382685,0.0021830107395804147,True,0.004878280316968508,Other
RPA0408,11,0.8025712183444977,0.8025712183444977,0.14163593449495368,0.14163593449495368,0.2101252694865655,False,0.27286896883674977,Other
RPA0411,10,-0.6434424397946195,0.6434424397946195,0.3288622344898342,0.3288622344898342,0.0028970387528171947,False,0.006248317031337433,Other
RPA0413,14,0.4027549593273697,0.4027549593273697,-0.1778119842368586,0.1778119842368586,0.11457226023953573,False,0.16106032344043744,Other
RPA0416,5,0.58560181438819,0.58560181438819,-0.2059955838607564,0.2059955838607564,0.06677325874481062,False,0.10281753025631286,Other
RPA0417,2,-0.6969747513635478,0.6969747513635478,0.7026671758939103,0.7026671758939103,3.740077282814298e-13,True,7.983130476076037e-12,Other
RPA0422,6,-0.5691933694805134,0.5691933694805134,-0.042678917955351975,0.042678917955351975,0.7069947325627685,False,0.7515107145787413,Other
RPA0425,9,0.6506489824308239,0.6506489824308239,-0.5237151858728195,0.5237151858728195,6.195807829657252e-07,True,3.167089472836435e-06,Other
RPA0426,6,-0.7940422969087981,0.7940422969087981,-0.08377630126718191,0.08377630126718191,0.4600132169592603,False,0.5362489289977064,Other
RPA0427,2,-0.6227535094994556,0.6227535094994556,0.4830329974375803,0.4830329974375803,5.677070511346496e-06,True,2.33754322385154e-05,Other
RPA0428,1,-0.8126897710662713,0.8126897710662713,0.7163491848795012,0.7163491848795012,7.99031700208269e-14,True,2.166845402336676e-12,Other
RPA0429,4,0.8398315650881427,0.8398315650881427,0.049637018902888484,0.049637018902888484,0.6619305537584108,False,0.7171557983251861,Other
RPA0431,14,0.2562691937579735,0.2562691937579735,-0.33113698572219424,0.33113698572219424,0.002697143170492707,False,0.005871740759208625,Other
RPA0432,6,-0.9267850673051834,0.9267850673051834,0.2294594711561233,0.2294594711561233,0.040613703145794995,False,0.06592626463438925,Other
RPA0433,5,0.7351331965004113,0.7351331965004113,0.2422006881996837,0.2422006881996837,0.03042192674202761,False,0.050849251089059654,Other
RPA0434,4,0.7505849205696422,0.7505849205696422,0.1949777865443904,0.1949777865443904,0.08306662642528562,False,0.12243281068819407,Other
RPA0435,2,-0.8878839223186776,0.8878839223186776,0.6519406542318306,0.6519406542318306,5.747654703326605e-11,True,7.260812778284017e-10,Other
RPA0436,1,-0.7830519387914318,0.7830519387914318,0.4666637595086007,0.4666637595086007,1.2814705235073801e-05,True,4.876415496215584e-05,Other
RPA0437,9,0.43154796185472516,0.43154796185472516,-0.2546345554750833,0.2546345554750833,0.022644012953946562,True,0.039116215865561646,Other
RPA0438,4,0.8835292911279299,0.8835292911279299,-0.08210655542427812,0.08210655542427812,0.46903560583569054,False,0.5443744500230483,Other
RPA0439,4,0.8445084871973517,0.8445084871973517,0.2870820736816075,0.2870820736816075,0.009825180450405568,False,0.018617714384084837,Other
RPA0443,2,-0.8901861365381577,0.8901861365381577,0.7445785469008042,0.7445785469008042,2.4394768814247586e-15,True,1.3727601723653867e-13,Other
RPA0445,4,0.7470153087082192,0.7470153087082192,0.32242996512382316,0.32242996512382316,0.0035359528334349024,False,0.007444744230939471,Other
RPA0450,3,-0.8485607273281222,0.8485607273281222,-0.777515379456764,0.777515379456764,2.2270479704105583e-17,True,2.297571156140226e-15,Tier 1 only
RPA0452,3,-0.9440180289270674,0.9440180289270674,-0.7878641149820013,0.7878641149820013,4.303176907299372e-18,True,7.264545015322667e-16,WGCNA Hub only
RPA0453,2,-0.8290960910606286,0.8290960910606286,0.6056633277571539,0.6056633277571539,2.646616399558533e-09,True,2.194092256241159e-08,Other
RPA0455,2,-0.8446480371889764,0.8446480371889764,0.5897109827016958,0.5897109827016958,8.632140928608759e-09,True,6.542810491602639e-08,Other
RPA0460,2,-0.7817486418717766,0.7817486418717766,0.423004366846768,0.423004366846768,9.263993966815105e-05,True,0.0002940724238696692,Other
RPA0461,3,-0.3509337791295726,0.3509337791295726,-0.3766204866850285,0.3766204866850285,0.0005746793401730431,True,0.00150944771527771,Other
RPA0465,15,0.35613721675503396,0.35613721675503396,-0.35200545740436107,0.35200545740436107,0.0013646608666354532,False,0.003201097142772613,Other
RPA0466,2,-0.5343945496711755,0.5343945496711755,0.38069595474228235,0.38069595474228235,0.000494697941491352,True,0.001319905283548047,Other
RPA0467,9,0.811756444154712,0.811756444154712,-0.5753812816043704,0.5753812816043704,2.3669435981865218e-08,True,1.615961125673666e-07,Other
RPA0470,19,0.4971623275912235,0.4971623275912235,0.13698115762643492,0.13698115762643492,0.22565216225610144,False,0.2916047775292835,Other
RPA0477,3,-0.6690705858010426,0.6690705858010426,-0.4426642796258678,0.4426642796258678,3.930281622942548e-05,True,0.00013150509862710472,Tier 1 only
RPA0479,4,0.8545205082263964,0.8545205082263964,0.27806401321551555,0.27806401321551555,0.012510768734244003,False,0.02304811263838404,Other
RPA0480,4,0.6537639681094725,0.6537639681094725,-0.013983627354936856,0.013983627354936856,0.9020192887294668,False,0.9193467723219648,Other
RPA0481,1,-0.1186400572068198,0.1186400572068198,0.043347521484526426,0.043347521484526426,0.7026174748125957,True,0.7477138399581607,Other
RPA0482,1,-0.49456101493770055,0.49456101493770055,0.046451062612168,0.046451062612168,0.6824273724926427,True,0.7321605329584052,Other
RPA0483,5,0.5706690503802097,0.5706690503802097,0.031076838446128005,0.031076838446128005,0.7843527534138359,False,0.8196640760210991,Other
RPA0484,1,-0.6810586261928782,0.6810586261928782,0.41329270535420304,0.41329270535420304,0.000138822629720987,True,0.000422612497363726,Other
RPA0485,12,0.8495018822444982,0.8495018822444982,-0.21373215154353012,0.21373215154353012,0.05695552057474421,False,0.08887932916579831,Other
RPA0487,10,-0.30397003957873564,0.30397003957873564,0.29201627079886444,0.29201627079886444,0.00858079128178073,False,0.016461290713085552,Other
RPA0489,1,-0.8119416670025963,0.8119416670025963,0.4498440156607986,0.4498440156607986,2.8354771176471392e-05,True,9.991425061614304e-05,Other
RPA0491,18,0.8771266587415009,0.8771266587415009,-0.03967417469372832,0.03967417469372832,0.7267820485081368,False,0.7694608119039966,Other
RPA0493,13,-0.776124305929333,0.776124305929333,0.47276909626087893,0.47276909626087893,9.504907329808541e-06,True,3.723757998197144e-05,Other
RPA0496,1,-0.7449112455444549,0.7449112455444549,0.29811485329985987,0.29811485329985987,0.007235234839338148,True,0.014068933085498368,Other
RPA0498,10,-0.625096624547416,0.625096624547416,0.4743718927268219,0.4743718927268219,8.77948654362985e-06,False,3.476227401177107e-05,Other
RPA0500,2,-0.6989173310576977,0.6989173310576977,0.5703610102767227,0.5703610102767227,3.332354437000979e-08,True,2.2022000674415721e-07,Other
RPA0501,2,-0.8816982461527605,0.8816982461527605,0.6945368073576415,0.6945368073576415,8.985553717066118e-13,True,1.6854720457163418e-11,Other
RPA0503,10,-0.4073431460369153,0.4073431460369153,0.10006808896082076,0.10006808896082076,0.3771448437871486,False,0.4512615817736694,Other
RPA0504,15,0.6511232391934207,0.6511232391934207,-0.005399596841444285,0.005399596841444285,0.9620862797465296,False,0.9693945857239856,Other
RPA0508,4,0.6653056326564415,0.6653056326564415,0.02785535130892007,0.02785535130892007,0.8062456555391562,False,0.8382968546115415,Other
RPA0510,1,-0.4405954980690891,0.4405954980690891,0.3925647843863209,0.3925647843863209,0.00031617851851376965,True,0.0008815968601802856,Other
RPA0511,1,-0.8230995426536412,0.8230995426536412,0.550149702793495,0.550149702793495,1.2488536287795871e-07,True,7.385736269565903e-07,Other
RPA0513,13,-0.7756217590673324,0.7756217590673324,0.5228924054310302,0.5228924054310302,6.498489538474723e-07,True,3.306217828204811e-06,Other
RPA0524,14,0.8870751670760205,0.8870751670760205,-0.28547878341127886,0.28547878341127886,0.0102621320655614,False,0.01936664557494667,Other
RPA0525,15,0.7785000662162984,0.7785000662162984,0.06421311283780334,0.06421311283780334,0.5714720928651367,False,0.6343237755233465,Other
RPA0526,1,-0.7774709312860977,0.7774709312860977,0.7087828695990589,0.7087828695990589,1.8967554527455524e-13,True,4.410085877051421e-12,Other
RPA0531,4,0.8908285404551866,0.8908285404551866,0.2579064186210591,0.2579064186210591,0.020904661558649156,False,0.03634827388989839,Other
RPA0532,8,0.5400056265610842,0.5400056265610842,0.22163228710547628,0.22163228710547628,0.048178972649444145,False,0.07601389312660813,Other
RPA0537,7,-0.8853065643908262,0.8853065643908262,-0.6529436875456682,0.6529436875456682,5.2512137008230396e-11,True,6.725175063743714e-10,Other
RPA0538,8,0.46372537612295495,0.46372537612295495,0.031925708513175166,0.031925708513175166,0.7786109147341113,False,0.8164203662683481,Other
RPA0543,20,0.862092420001057,0.862092420001057,-0.5787750412353496,0.5787750412353496,1.872136079379553e-08,False,1.3020811608269026e-07,Other
RPA0547,2,-0.6821641515866319,0.6821641515866319,0.6993749219932803,0.6993749219932803,5.352445955154533e-13,True,1.057392780715103e-11,Other
RPA0557,1,-0.8137769103017539,0.8137769103017539,0.41153939786508287,0.41153939786508287,0.00014914461543079444,True,0.0004488841991166698,Other
